filepath,caption
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_714_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5673_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8544_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4503_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6140_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6300_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1330_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9515_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4020_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6585_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9043_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1982_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3023_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2732_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7585_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3691_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1393_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1080_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7482_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5953_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6155_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6192_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2780_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2615_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5591_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_761_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7723_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8934_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8183_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_860_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5925_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9851_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2760_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7863_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3890_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8153_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6695_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1025_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9465_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1010_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6904_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1975_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1015_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8795_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3894_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2351_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5035_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8690_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7451_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_260_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5225_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6575_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2872_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4610_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_810_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9715_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6273_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5325_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8683_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8975_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7404_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3900_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6723_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9942_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_570_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7874_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4542_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4334_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7335_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_771_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4603_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4120_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4665_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_912_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9680_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4842_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7913_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9874_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7762_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1734_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1060_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3225_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9543_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4985_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4672_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4281_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_924_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6304_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5883_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7663_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3125_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6783_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6161_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4330_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9194_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9354_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6220_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7044_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7022_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7371_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4164_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5245_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8012_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1651_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1331_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8461_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_981_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1450_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2263_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_560_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5302_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7901_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6774_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8233_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5720_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7740_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4781_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9710_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6230_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6352_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3164_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2482_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1470_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2004_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8323_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6802_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3533_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8493_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5071_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3613_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_840_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7215_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7971_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6743_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2801_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8320_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7574_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3374_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7652_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6065_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7804_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4561_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2753_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5404_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3494_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6542_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3961_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6071_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2123_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9763_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8172_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9531_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2282_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1760_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2790_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_53_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3801_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7043_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2133_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1394_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8990_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7881_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3605_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5904_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1541_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3470_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2841_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2991_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_864_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5691_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2825_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2415_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6433_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9765_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2471_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2944_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3284_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_60_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3955_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_160_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1835_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6120_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8210_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7584_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_693_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4550_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5941_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9954_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_93_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9022_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1301_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2823_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2890_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_4362_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_9575_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5631_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2161_train.png,C
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_7843_train.png,E
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1523_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_3752_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1620_train.png,G
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_2705_train.png,B
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1585_train.png,A
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_6253_train.png,D
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_8453_train.png,H
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_5771_train.png,F
./train/./RAVEN-10000/in_center_single_out_center_single/RAVEN_1370_train.png,B
